,index,Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Artist,Doctor,Engineer,Entertainment,Executive,Healthcare,Homemaker,Lawyer,Marketing,None,Profession,Gender_str,Married,cluster
7493,7493,0,0,18,1,2.0,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7494,7494,0,0,42,0,4.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7495,7495,1,0,49,1,11.0,3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
7496,7496,1,0,40,0,8.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7497,7497,0,1,40,0,5.0,1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
7498,7498,1,1,19,1,8.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7499,7499,1,0,42,0,1.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7500,7500,0,1,50,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,No,0
7501,7501,1,0,72,1,2.0,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7502,7502,1,0,67,0,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Male,Yes,4
7503,7503,1,0,37,0,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7504,7504,1,0,38,0,2.0,3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
7505,7505,0,1,42,0,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Female,No,1
7506,7506,1,0,26,1,1.0,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7507,7507,1,0,32,1,1.0,3,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
7508,7508,1,0,51,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7509,7509,1,0,61,1,5.0,2,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Male,Yes,0
7510,7510,1,0,38,1,0.0,2,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Male,Yes,0
7511,7511,1,0,73,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Male,Yes,4
7512,7512,0,1,30,1,1.0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,No,0
7513,7513,0,0,62,0,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7514,7514,1,0,40,0,0.0,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
7515,7515,1,1,42,0,8.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7516,7516,1,1,30,0,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7517,7517,0,0,46,1,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Homemaker,Female,Yes,3
7518,7518,0,0,68,1,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
7519,7519,0,0,38,1,9.0,2,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,Yes,0
7520,7520,1,0,40,0,0.0,2,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,Yes,3
7521,7521,1,0,50,1,0.0,2,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7522,7522,0,1,28,1,1.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,No,2
7523,7523,0,0,71,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,Female,Yes,3
7524,7524,0,0,37,0,3.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7525,7525,0,0,51,0,0.0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7526,7526,0,0,41,0,1.0,2,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,Yes,0
7527,7527,0,0,65,0,0.0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7528,7528,0,0,48,1,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Female,Yes,1
7529,7529,0,0,63,0,2.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,Female,Yes,3
7530,7530,1,0,68,1,2.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Male,Yes,4
7531,7531,0,0,47,0,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7532,7532,1,1,28,0,9.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
7533,7533,0,1,38,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,No,2
7534,7534,1,1,36,0,1.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,No,2
7535,7535,0,1,27,1,2.0,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
7536,7536,1,0,36,1,2.0,2,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7537,7537,0,0,65,0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
7538,7538,0,1,27,1,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Homemaker,Female,No,1
7539,7539,1,0,69,1,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Male,Yes,4
7540,7540,0,0,80,0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
7541,7541,1,1,59,0,2.0,2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,No,2
7542,7542,1,0,50,1,4.0,2,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
7543,7543,0,0,77,1,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
7544,7544,1,0,68,1,2.0,3,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
7545,7545,1,0,50,0,0.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7546,7546,1,1,26,0,5.0,1,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7547,7547,1,0,46,0,2.0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7548,7548,1,0,36,0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7549,7549,0,0,40,0,4.0,2,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7550,7550,1,1,33,0,9.0,1,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7551,7551,1,1,56,1,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Male,No,1
7552,7552,0,1,25,1,2.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
7553,7553,1,0,61,0,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Male,Yes,4
7554,7554,0,0,42,0,0.0,2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,Yes,2
7555,7555,1,0,49,0,1.0,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7556,7556,1,0,48,1,1.0,2,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7557,7557,1,0,36,0,3.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,Yes,1
7558,7558,1,0,47,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7559,7559,1,0,70,0,1.0,3,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,Yes,3
7560,7560,1,1,21,1,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7561,7561,1,1,51,0,5.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
7562,7562,1,0,46,0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7563,7563,1,1,33,0,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
7564,7564,1,1,26,0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7565,7565,0,0,37,0,0.0,3,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,Yes,0
7566,7566,1,0,47,0,2.0,2,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7567,7567,0,1,38,0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,No,2
7568,7568,0,1,36,0,8.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
7569,7569,1,0,29,1,6.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7570,7570,1,0,41,1,1.0,3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
7571,7571,1,1,20,1,7.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7572,7572,0,1,36,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
7573,7573,0,1,23,1,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
7574,7574,1,0,53,0,1.0,2,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Male,Yes,0
7575,7575,1,0,69,0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7576,7576,1,1,28,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,No,1
7577,7577,1,1,31,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Male,No,1
7578,7578,1,0,36,0,6.0,3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
7579,7579,1,1,28,0,1.0,1,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,No,1
7580,7580,0,0,45,0,1.0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7581,7581,0,1,25,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
7582,7582,0,1,30,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
7583,7583,0,0,78,0,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
7584,7584,0,0,60,0,1.0,2,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7585,7585,1,0,61,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7586,7586,0,1,22,1,11.0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
7587,7587,0,0,50,0,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7588,7588,1,1,43,1,2.0,2,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,No,4
7589,7589,1,0,51,1,1.0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7590,7590,1,1,31,1,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7591,7591,0,1,27,1,1.0,1,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,No,0
7592,7592,0,0,45,0,7.0,3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Female,Yes,4
7593,7593,1,0,32,0,6.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,Yes,1
7594,7594,0,1,22,1,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
7595,7595,1,1,42,0,3.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
7596,7596,1,1,30,0,0.0,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
7597,7597,0,1,30,0,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
7598,7598,1,0,60,1,0.0,3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
7599,7599,1,1,33,1,1.0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,No,2
7600,7600,0,1,27,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
7601,7601,0,1,36,1,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,No,0
7602,7602,1,0,50,1,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7603,7603,1,0,29,0,0.0,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7604,7604,0,1,18,1,2.0,1,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
7605,7605,0,0,42,0,9.0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7606,7606,1,0,45,0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7607,7607,0,0,61,1,2.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Female,Yes,1
7608,7608,1,0,83,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Male,Yes,4
7609,7609,0,0,41,1,0.0,2,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,Yes,0
7610,7610,0,1,40,0,9.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,No,0
7611,7611,1,1,21,1,3.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7612,7612,0,0,66,0,0.0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7613,7613,1,0,43,1,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7614,7614,1,1,18,1,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7615,7615,0,1,59,0,9.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
7616,7616,1,1,22,1,2.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7617,7617,1,0,50,0,1.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7618,7618,1,1,47,0,1.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Male,No,0
7619,7619,0,1,29,1,0.0,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,No,0
7620,7620,0,0,62,0,5.0,2,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7621,7621,1,1,21,1,2.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7622,7622,0,1,36,0,8.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
7623,7623,0,0,38,0,5.0,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7624,7624,1,1,25,1,4.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,No,1
7625,7625,1,0,38,1,0.0,3,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Male,Yes,0
7626,7626,0,0,35,1,0.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,Yes,0
7627,7627,0,1,30,0,9.0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,No,2
7628,7628,0,1,30,1,3.0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
7629,7629,1,1,28,0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7630,7630,0,1,53,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,No,2
7631,7631,1,0,48,0,4.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7632,7632,1,0,31,1,1.0,1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7633,7633,1,1,28,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,Male,No,1
7634,7634,1,1,26,0,5.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
7635,7635,0,0,57,0,1.0,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7636,7636,0,0,37,0,6.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7637,7637,1,1,52,0,0.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
7638,7638,0,0,86,0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
7639,7639,0,1,41,0,2.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
7640,7640,0,1,25,1,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Female,No,1
7641,7641,0,1,51,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
7642,7642,1,0,32,1,2.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7643,7643,1,1,40,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
7644,7644,1,0,41,1,0.0,2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7645,7645,1,1,23,1,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7646,7646,0,1,52,0,1.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
7647,7647,1,0,49,0,1.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7648,7648,0,0,30,0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,Yes,1
7649,7649,0,0,46,0,9.0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
7650,7650,0,0,25,1,8.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Homemaker,Female,Yes,3
7651,7651,0,0,36,0,1.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Homemaker,Female,Yes,3
7652,7652,0,1,47,0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,No,2
7653,7653,1,0,57,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7654,7654,1,0,61,0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7655,7655,0,1,19,1,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
7656,7656,1,1,19,1,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7657,7657,1,0,39,0,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7658,7658,1,0,37,0,0.0,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7659,7659,1,0,55,0,4.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7660,7660,0,1,22,1,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Female,No,1
7661,7661,1,0,46,0,1.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7662,7662,1,1,32,0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,No,1
7663,7663,1,1,36,0,13.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
7664,7664,1,1,23,1,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7665,7665,1,1,18,1,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
7666,7666,1,0,30,0,2.0,2,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
7667,7667,1,0,71,1,0.0,3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
7668,7668,1,0,47,0,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
7669,7669,1,1,45,0,0.0,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
7670,7670,0,0,42,0,1.0,2,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,Yes,0
7671,7671,1,0,32,0,9.0,2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,Yes,3
7672,7672,0,1,25,0,8.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
